"days","loss_count","loss_type","claim_source","time_frame","loss_country","minimum","maximum","category","source_target"
293,1617,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
293,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
293,4549,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
294,96000,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
294,2970,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
294,5937,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
294,1931,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
294,404,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
294,211,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
294,281,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
294,264,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
294,1617,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
294,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
294,4562,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
292,1e+05,"Military Casualties-Russia","GB Source","Cumulative","Russia",0,0,"Military Casualties","GB Source-Russia"
292,4500,"Armored Vehicles-Russia","GB Source","Cumulative","Russia",0,0,"Armored Vehicles","GB Source-Russia"
292,63,"Jets-Russia","GB Source","Cumulative","Russia",0,0,"Jets","GB Source-Russia"
292,70,"Helicopters-Russia","GB Source","Cumulative","Russia",0,0,"Helicopters","GB Source-Russia"
292,150,"UAVs-Russia","GB Source","Cumulative","Russia",0,0,"UAVs","GB Source-Russia"
292,12,"Ships-Russia","GB Source","Cumulative","Russia",0,0,"Ships","GB Source-Russia"
292,600,"Artillery-Russia","GB Source","Cumulative","Russia",0,0,"Artillery","GB Source-Russia"
294,1500,"Tanks-Russia","OSI","Cumulative","Russia",1,0,"Tanks","OSI-Russia"
294,700,"Armored Vehicles-Russia","OSI","Cumulative","Russia",1,0,"Armored Vehicles","OSI-Russia"
294,160,"MLRS-Russia","OSI","Cumulative","Russia",1,0,"MLRS","OSI-Russia"
294,300,"Artillery-Russia","OSI","Cumulative","Russia",1,0,"Artillery","OSI-Russia"
295,96590,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
295,2975,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
295,5946,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
295,1943,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
295,406,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
295,211,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
295,281,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
295,264,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
295,1644,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
295,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
295,4563,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
289,10002,"Military Deaths-Russia","Other","Cumulative","Russia",0,0,"Military Deaths","Other-Russia"
296,97270,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
296,2980,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
296,5952,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
296,1946,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
296,410,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
296,211,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
296,281,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
296,264,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
296,1648,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
296,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
296,4563,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
297,97690,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
297,2985,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
297,5958,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
297,1947,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
297,410,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
297,211,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
297,281,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
297,264,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
297,1648,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
297,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
297,4577,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
298,98280,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
298,2987,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
298,5963,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
298,1948,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
298,410,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
298,211,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
298,281,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
298,264,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
298,1649,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
298,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
298,4579,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
299,98800,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
299,2988,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
299,5969,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
299,1953,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
299,410,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
299,212,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
299,281,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
299,264,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
299,1657,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
299,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
299,4592,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
300,99230,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
300,2995,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
300,5974,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
300,1960,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
300,410,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
300,212,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
300,281,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
300,266,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
300,1680,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
300,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
300,4599,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
300,1e+05,"Military Casualties-Russia","GB Source","Cumulative","Russia",0,0,"Military Casualties","GB Source-Russia"
300,4500,"Armored Vehicles-Russia","GB Source","Cumulative","Russia",0,0,"Armored Vehicles","GB Source-Russia"
300,140,"Helicopters-Russia","GB Source","Cumulative","Russia",0,0,"Helicopters","GB Source-Russia"
301,99740,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
301,3002,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
301,5979,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
301,1972,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
301,412,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
301,212,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
301,282,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
301,267,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
301,1688,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
301,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
301,4608,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
302,100400,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
302,3003,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
302,5981,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
302,1978,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
302,413,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
302,212,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
302,283,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
302,267,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
302,1693,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
302,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
302,4614,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
303,100950,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
303,3005,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
303,5986,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
303,1984,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
303,414,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
303,212,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
303,283,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
303,267,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
303,1698,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
303,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
303,4622,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
304,101430,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
304,3006,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
304,5994,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
304,1988,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
304,418,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
304,212,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
304,283,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
304,267,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
304,1706,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
304,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
304,4627,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
305,102050,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
305,3011,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
305,6010,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
305,1991,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
305,418,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
305,212,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
305,283,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
305,267,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
305,1706,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
305,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
305,4635,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
306,102600,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
306,3016,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
306,6017,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
306,1996,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
306,418,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
306,212,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
306,283,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
306,267,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
306,1707,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
306,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
306,4647,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
307,103220,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
307,3016,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
307,6014,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
307,1998,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
307,418,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
307,212,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
307,283,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
307,267,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
307,1707,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
307,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
307,4652,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
306,18000,"Civilian Casualties-Ukraine","United Nations","Cumulative","Ukraine",0,0,"Civilian Casualties","United Nations-Ukraine"
306,6884,"Civilian Deaths-Ukraine","United Nations","Cumulative","Ukraine",0,0,"Civilian Deaths","United Nations-Ukraine"
306,10947,"Civilian Injuries-Ukraine","United Nations","Cumulative","Ukraine",0,0,"Civilian Injuries","United Nations-Ukraine"
308,103770,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
308,3017,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
308,6037,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
308,1999,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
308,418,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
308,212,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
308,283,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
308,267,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
308,1707,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
308,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
308,4660,"Vehicles & Fuel Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Vehicles & Fuel Tanks","UA Source-Russia"
309,104560,"Military Deaths-Russia","UA Source","Cumulative","Russia",0,0,"Military Deaths","UA Source-Russia"
309,3018,"Tanks-Russia","UA Source","Cumulative","Russia",0,0,"Tanks","UA Source-Russia"
309,6047,"Armored Vehicles-Russia","UA Source","Cumulative","Russia",0,0,"Armored Vehicles","UA Source-Russia"
309,2004,"Artillery-Russia","UA Source","Cumulative","Russia",0,0,"Artillery","UA Source-Russia"
309,423,"MLRS-Russia","UA Source","Cumulative","Russia",0,0,"MLRS","UA Source-Russia"
309,212,"AA Systems-Russia","UA Source","Cumulative","Russia",0,0,"AA Systems","UA Source-Russia"
309,283,"Jets-Russia","UA Source","Cumulative","Russia",0,0,"Jets","UA Source-Russia"
309,268,"Helicopters-Russia","UA Source","Cumulative","Russia",0,0,"Helicopters","UA Source-Russia"
309,1717,"UAVs-Russia","UA Source","Cumulative","Russia",0,0,"UAVs","UA Source-Russia"
309,16,"Ships-Russia","UA Source","Cumulative","Russia",0,0,"Ships","UA Source-Russia"
